+--------------+-------+---------------------+---------------------+----------+----------+
| userid       | shift | shiftdate           | received            | event_id | position |
| erint30      | 3     | 2010-04-27 00:00:00 | 2010-04-24 00:00:00 |      756 | E2       |
| jenn10       | 3     | 2010-04-25 00:00:00 | 2010-04-25 00:00:00 |      760 | E1       |
| jenn10       | 1     | 2010-04-27 00:00:00 | 2010-04-26 00:00:00 |      761 | E1       |
| jenn10       | 2     | 2010-04-27 00:00:00 | 2010-04-26 00:00:00 |      762 | E1       |
| jenn10       | 3     | 2010-04-27 00:00:00 | 2010-04-26 00:00:00 |      763 | E1       |
| mauree38     | 4     | 2010-04-28 00:00:00 | 2010-04-27 00:00:00 |      764 | E1       |
| drew44       | 4     | 2010-04-28 00:00:00 | 2010-04-27 00:00:00 |      765 | D        |
| dennisb01    | 4     | 2010-04-28 00:00:00 | 2010-04-28 00:00:00 |      766 | E2       |
| dennisb01    | 1     | 2010-04-29 00:00:00 | 2010-04-28 00:00:00 |      767 | E2       |
| diane13      | 4     | 2010-04-29 00:00:00 | 2010-04-29 00:00:00 |      768 | E1       |
| diane13      | 2     | 2010-05-04 00:00:00 | 2010-04-29 00:00:00 |      769 | E1       |
| diane13      | 3     | 2010-05-04 00:00:00 | 2010-04-29 00:00:00 |      770 | E1       |
| diane13      | 1     | 2010-05-04 00:00:00 | 2010-04-29 00:00:00 |      771 | E1       |
| diane13      | 4     | 2010-05-04 00:00:00 | 2010-04-29 00:00:00 |      772 | E1       |
| joant14      | 3     | 2010-05-02 00:00:00 | 2010-04-30 00:00:00 |      775 | E2       |
| joant14      | 4     | 2010-05-02 00:00:00 | 2010-04-30 00:00:00 |      776 | E2       |
| joant14      | 1     | 2010-05-03 00:00:00 | 2010-04-30 00:00:00 |      777 | E2       |
| dave11       | 4     | 2010-05-02 00:00:00 | 2010-04-30 00:00:00 |      778 | D        |
| joant14      | 2     | 2010-05-03 00:00:00 | 2010-04-30 00:00:00 |      779 | E2       |
| dave11       | 1     | 2010-05-03 00:00:00 | 2010-04-30 00:00:00 |      780 | D        |
| dave11       | 2     | 2010-05-03 00:00:00 | 2010-04-30 00:00:00 |      781 | D        |
| mauree38     | 3     | 2010-04-30 00:00:00 | 2010-04-30 00:00:00 |      782 | E1       |
| rond46       | 4     | 2010-05-15 00:00:00 | 2010-05-05 00:00:00 |      798 | D        |
| carold45     | 3     | 2010-05-05 00:00:00 | 2010-05-02 00:00:00 |      786 | E2       |
| rond46       | 4     | 2010-05-14 00:00:00 | 2010-05-05 00:00:00 |      797 | D        |
| mauree38     | 4     | 2010-05-04 00:00:00 | 2010-05-04 00:00:00 |      789 | E2       |
| drew44       | 4     | 2010-05-04 00:00:00 | 2010-05-05 00:00:00 |      790 | D        |
| rond46       | 2     | 2010-05-09 00:00:00 | 2010-05-05 00:00:00 |      791 | D        |
| carolyn2     | 2     | 2010-05-09 00:00:00 | 2010-05-05 00:00:00 |      792 | E1       |
| rond46       | 4     | 2010-05-08 00:00:00 | 2010-05-05 00:00:00 |      793 | E1       |
| rond46       | 1     | 2010-05-09 00:00:00 | 2010-05-05 00:00:00 |      794 | E1       |
| rond46       | 4     | 2010-05-07 00:00:00 | 2010-05-05 00:00:00 |      795 | E1       |
| rond46       | 1     | 2010-05-08 00:00:00 | 2010-05-05 00:00:00 |      796 | E1       |
| carold45     | 4     | 2010-05-14 00:00:00 | 2010-05-05 00:00:00 |      799 | E1       |
| carold45     | 4     | 2010-05-15 00:00:00 | 2010-05-05 00:00:00 |      800 | E1       |
| dennisb01    | 4     | 2010-05-07 00:00:00 | 2010-05-05 00:00:00 |      801 | E2       |
| dennisb01    | 1     | 2010-05-08 00:00:00 | 2010-05-05 00:00:00 |      802 | E2       |
| drew44       | 4     | 2010-05-07 00:00:00 | 2010-05-06 00:00:00 |      803 | D        |
| drew44       | 1     | 2010-05-08 00:00:00 | 2010-05-06 00:00:00 |      804 | D        |
| joant14      | 3     | 2010-05-11 00:00:00 | 2010-05-06 00:00:00 |      805 | E2       |
| joant14      | 4     | 2010-05-11 00:00:00 | 2010-05-06 00:00:00 |      806 | E2       |
| joant14      | 1     | 2010-05-12 00:00:00 | 2010-05-06 00:00:00 |      807 | E2       |
| joant14      | 2     | 2010-05-12 00:00:00 | 2010-05-06 00:00:00 |      808 | E2       |
| dave11       | 3     | 2010-05-04 00:00:00 | 2010-05-07 00:00:00 |      809 | D        |
| dave11       | 2     | 2010-05-04 00:00:00 | 2010-05-07 00:00:00 |      810 | D        |
| mauree38     | 4     | 2010-05-11 00:00:00 | 2010-05-07 00:00:00 |      812 | E1       |
| mauree38     | 3     | 2010-05-11 00:00:00 | 2010-05-07 00:00:00 |      814 | E1       |
| dave11       | 4     | 2010-05-08 00:00:00 | 2010-05-07 00:00:00 |      815 | D        |
| dave11       | 1     | 2010-05-09 00:00:00 | 2010-05-07 00:00:00 |      816 | D        |
| dave11       | 1     | 2010-05-12 00:00:00 | 2010-05-07 00:00:00 |      817 | D        |
| patrickc26   | 1     | 2010-05-15 00:00:00 | 2010-05-10 00:00:00 |      818 | D        |
| patrickc26   | 2     | 2010-05-15 00:00:00 | 2010-05-10 00:00:00 |      819 | D        |
| patrickc26   | 3     | 2010-05-15 00:00:00 | 2010-05-10 00:00:00 |      820 | D        |
| erint30      | 1     | 2010-05-15 00:00:00 | 2010-05-10 00:00:00 |      821 | E2       |
| erint30      | 2     | 2010-05-15 00:00:00 | 2010-05-10 00:00:00 |      822 | E2       |
| erint30      | 3     | 2010-05-15 00:00:00 | 2010-05-10 00:00:00 |      823 | E2       |
| paulb283     | 3     | 2010-05-11 00:00:00 | 2010-05-10 00:00:00 |      824 | D        |
| paulb283     | 4     | 2010-05-11 00:00:00 | 2010-05-10 00:00:00 |      825 | D        |
| mauree38     | 1     | 2010-05-12 00:00:00 | 2010-05-10 00:00:00 |      826 | E1       |
| dave11       | 2     | 2010-05-12 00:00:00 | 2010-05-10 00:00:00 |      827 | D        |
| mauree38     | 2     | 2010-05-12 00:00:00 | 2010-05-11 00:00:00 |      828 | E1       |
| dave11       | 2     | 2010-05-16 00:00:00 | 2010-05-11 00:00:00 |      829 | D        |
| dave11       | 4     | 2010-05-16 00:00:00 | 2010-05-17 00:00:00 |      876 | D        |
| drew44       | 4     | 2010-05-14 00:00:00 | 2010-05-11 00:00:00 |      831 | E2       |
| debbiew9     | 1     | 2010-05-15 00:00:00 | 2010-05-12 00:00:00 |      832 | E1       |
| debbiew9     | 2     | 2010-05-15 00:00:00 | 2010-05-12 00:00:00 |      833 | E1       |
| kristinh40   | 4     | 2010-05-13 00:00:00 | 2010-05-12 00:00:00 |      834 | E1       |
| kristinh40   | 1     | 2010-05-14 00:00:00 | 2010-05-12 00:00:00 |      835 | E1       |
| kristinh40   | 2     | 2010-05-14 00:00:00 | 2010-05-12 00:00:00 |      836 | E1       |
| kristinh40   | 3     | 2010-05-14 00:00:00 | 2010-05-12 00:00:00 |      837 | E1       |
| kristinh40   | 3     | 2010-05-15 00:00:00 | 2010-05-12 00:00:00 |      838 | E1       |
| mauree38     | 3     | 2010-05-16 00:00:00 | 2010-05-16 00:00:00 |      874 | E1       |
| dennisb01    | 3     | 2010-05-16 00:00:00 | 2010-05-12 00:00:00 |      842 | E2       |
| dennisb01    | 3     | 2010-05-14 00:00:00 | 2010-05-12 00:00:00 |      843 | E2       |
| mauree38     | 4     | 2010-05-12 00:00:00 | 2010-05-12 00:00:00 |      844 | E1       |
| dave11       | 3     | 2010-05-12 00:00:00 | 2010-05-12 00:00:00 |      845 | D        |
| dave11       | 4     | 2010-05-12 00:00:00 | 2010-05-12 00:00:00 |      846 | D        |
| dave11       | 1     | 2010-05-14 00:00:00 | 2010-05-12 00:00:00 |      848 | D        |
| dave11       | 4     | 2010-05-13 00:00:00 | 2010-05-13 00:00:00 |      849 | D        |
| christinek29 | 4     | 2010-05-24 00:00:00 | 2010-05-13 00:00:00 |      850 | E2       |
| christinek29 | 1     | 2010-05-25 00:00:00 | 2010-05-13 00:00:00 |      851 | E2       |
| dave11       | 2     | 2010-05-14 00:00:00 | 2010-05-13 00:00:00 |      852 | D        |
| dave11       | 3     | 2010-05-13 00:00:00 | 2010-05-13 00:00:00 |      853 | D        |
| dennisb01    | 3     | 2010-05-21 00:00:00 | 2010-05-16 00:00:00 |      875 | E2       |
| patrickc26   | 4     | 2010-05-21 00:00:00 | 2010-05-13 00:00:00 |      856 | D        |
| patrickc26   | 1     | 2010-05-22 00:00:00 | 2010-05-13 00:00:00 |      857 | D        |
| erint30      | 4     | 2010-05-21 00:00:00 | 2010-05-13 00:00:00 |      860 | E2       |
| erint30      | 1     | 2010-05-22 00:00:00 | 2010-05-13 00:00:00 |      861 | E2       |
| jenn10       | 3     | 2010-05-21 00:00:00 | 2010-05-13 00:00:00 |      863 | E1       |
| jenn10       | 4     | 2010-05-21 00:00:00 | 2010-05-13 00:00:00 |      864 | E1       |
| jenn10       | 4     | 2010-05-24 00:00:00 | 2010-05-13 00:00:00 |      865 | E1       |
| jenn10       | 1     | 2010-05-25 00:00:00 | 2010-05-13 00:00:00 |      866 | E1       |
| dave11       | 4     | 2010-05-24 00:00:00 | 2010-05-14 00:00:00 |      867 | D        |
| dave11       | 1     | 2010-05-25 00:00:00 | 2010-05-14 00:00:00 |      868 | D        |
| dave11       | 1     | 2010-05-16 00:00:00 | 2010-05-14 00:00:00 |      869 | D        |
| kristinh40   | 3     | 2010-05-13 00:00:00 | 2010-05-14 00:00:00 |      870 | E1       |
| dave11       | 2     | 2010-05-18 00:00:00 | 2010-05-14 00:00:00 |      872 | D        |
| dave11       | 3     | 2010-05-18 00:00:00 | 2010-05-14 00:00:00 |      873 | D        |
| mauree38     | 4     | 2010-05-16 00:00:00 | 2010-05-17 00:00:00 |      877 | E1       |
| drew44       | 3     | 2010-05-16 00:00:00 | 2010-05-17 00:00:00 |      878 | D        |
| dave11       | 3     | 2010-05-21 00:00:00 | 2010-05-18 00:00:00 |      879 | D        |
| robc03       | 2     | 2010-05-22 00:00:00 | 2010-05-20 00:00:00 |      880 | E2       |
| debbiew9     | 1     | 2010-05-22 00:00:00 | 2010-05-24 00:00:00 |      881 | E1       |
| dennisb01    | 3     | 2010-05-28 00:00:00 | 2010-05-26 00:00:00 |      898 | E2       |
| dennisb01    | 3     | 2010-05-30 00:00:00 | 2010-05-27 00:00:00 |      899 | E2       |
| dave11       | 3     | 2010-05-30 00:00:00 | 2010-05-28 00:00:00 |      900 | D        |
| dave11       | 3     | 2010-05-28 00:00:00 | 2010-05-29 00:00:00 |      901 | D        |
| dave11       | 3     | 2010-05-29 00:00:00 | 2010-05-29 00:00:00 |      902 | D        |
| dave11       | 4     | 2010-05-29 00:00:00 | 2010-05-29 00:00:00 |      903 | D        |
| dave11       | 1     | 2010-05-30 00:00:00 | 2010-05-29 00:00:00 |      904 | D        |
| dave11       | 2     | 2010-05-30 00:00:00 | 2010-05-29 00:00:00 |      905 | D        |
| dave11       | 4     | 2010-05-30 00:00:00 | 2010-05-29 00:00:00 |      906 | D        |
| dave11       | 1     | 2010-05-31 00:00:00 | 2010-05-29 00:00:00 |      907 | D        |
| dave11       | 2     | 2010-05-31 00:00:00 | 2010-05-29 00:00:00 |      908 | D        |
| dave11       | 3     | 2010-05-31 00:00:00 | 2010-05-29 00:00:00 |      909 | D        |
| dave11       | 4     | 2010-05-31 00:00:00 | 2010-05-29 00:00:00 |      910 | D        |
| drew44       | 2     | 2010-05-30 00:00:00 | 2010-05-30 00:00:00 |      911 | E2       |
| kristinh40   | 2     | 2010-05-30 00:00:00 | 2010-05-30 00:00:00 |      912 | E1       |
| kristinh40   | 3     | 2010-05-30 00:00:00 | 2010-05-30 00:00:00 |      913 | E1       |
| joant14      | 3     | 2010-05-31 00:00:00 | 2010-05-30 00:00:00 |      914 | E2       |
| joant14      | 3     | 2010-06-08 00:00:00 | 2010-05-30 00:00:00 |      915 | E2       |
| joant14      | 4     | 2010-06-08 00:00:00 | 2010-05-30 00:00:00 |      916 | E2       |
| joant14      | 1     | 2010-06-09 00:00:00 | 2010-05-30 00:00:00 |      917 | E2       |
| joant14      | 2     | 2010-06-09 00:00:00 | 2010-05-30 00:00:00 |      918 | E2       |
| kristinh40   | 4     | 2010-05-30 00:00:00 | 2010-05-31 00:00:00 |      919 | E1       |
| kristinh40   | 1     | 2010-05-31 00:00:00 | 2010-05-31 00:00:00 |      920 | E1       |
| kristinh40   | 2     | 2010-05-31 00:00:00 | 2010-05-31 00:00:00 |      921 | E1       |
| kristinh40   | 3     | 2010-05-31 00:00:00 | 2010-05-31 00:00:00 |      922 | E1       |
| carold45     | 4     | 2010-06-11 00:00:00 | 2010-06-11 00:00:00 |      977 | E1       |
| carold45     | 1     | 2010-06-12 00:00:00 | 2010-06-02 00:00:00 |      924 | E2       |
| carold45     | 2     | 2010-06-12 00:00:00 | 2010-06-02 00:00:00 |      925 | E2       |
| carold45     | 3     | 2010-06-12 00:00:00 | 2010-06-02 00:00:00 |      926 | E2       |
| rond46       | 1     | 2010-06-12 00:00:00 | 2010-06-02 00:00:00 |      928 | E1       |
| rond46       | 2     | 2010-06-12 00:00:00 | 2010-06-02 00:00:00 |      929 | E1       |
| rond46       | 3     | 2010-06-12 00:00:00 | 2010-06-02 00:00:00 |      930 | E1       |
| vickil05     | 3     | 2010-06-07 00:00:00 | 2010-06-02 00:00:00 |      931 | E2       |
| patrickc26   | 1     | 2010-06-05 00:00:00 | 2010-06-02 00:00:00 |      932 | D        |
| patrickc26   | 2     | 2010-06-05 00:00:00 | 2010-06-02 00:00:00 |      933 | D        |
| patrickc26   | 3     | 2010-06-05 00:00:00 | 2010-06-02 00:00:00 |      934 | D        |
| patrickc26   | 1     | 2010-06-06 00:00:00 | 2010-06-02 00:00:00 |      935 | D        |
| patrickc26   | 2     | 2010-06-06 00:00:00 | 2010-06-02 00:00:00 |      936 | D        |
| patrickc26   | 3     | 2010-06-06 00:00:00 | 2010-06-02 00:00:00 |      937 | D        |
| erint30      | 1     | 2010-06-05 00:00:00 | 2010-06-02 00:00:00 |      938 | E2       |
| erint30      | 2     | 2010-06-05 00:00:00 | 2010-06-02 00:00:00 |      939 | E2       |
| erint30      | 3     | 2010-06-05 00:00:00 | 2010-06-02 00:00:00 |      940 | E2       |
| erint30      | 1     | 2010-06-06 00:00:00 | 2010-06-02 00:00:00 |      941 | E2       |
| erint30      | 2     | 2010-06-06 00:00:00 | 2010-06-02 00:00:00 |      942 | E2       |
| erint30      | 3     | 2010-06-06 00:00:00 | 2010-06-02 00:00:00 |      943 | E2       |
| paulb283     | 3     | 2010-06-07 00:00:00 | 2010-06-07 00:00:00 |      961 | D        |
| carolyn2     | 2     | 2010-06-05 00:00:00 | 2010-06-04 00:00:00 |      945 | E1       |
| rond46       | 1     | 2010-06-05 00:00:00 | 2010-06-04 00:00:00 |      946 | E1       |
| dennisb01    | 3     | 2010-06-05 00:00:00 | 2010-06-05 00:00:00 |      947 | E1       |
| dennisb01    | 3     | 2010-06-06 00:00:00 | 2010-06-05 00:00:00 |      948 | E1       |
| dennisb01    | 3     | 2010-06-08 00:00:00 | 2010-06-05 00:00:00 |      949 | E1       |
| dennisb01    | 3     | 2010-06-07 00:00:00 | 2010-06-05 00:00:00 |      950 | E1       |
| dave11       | 3     | 2010-06-08 00:00:00 | 2010-06-06 00:00:00 |      951 | D        |
| drew44       | 4     | 2010-06-08 00:00:00 | 2010-06-06 00:00:00 |      953 | D        |
| dave11       | 3     | 2010-06-09 00:00:00 | 2010-06-08 00:00:00 |      970 | D        |
| rond46       | 4     | 2010-06-11 00:00:00 | 2010-06-11 00:00:00 |      976 | D        |
| drew44       | 1     | 2010-06-12 00:00:00 | 2010-06-06 00:00:00 |      957 | D        |
| drew44       | 2     | 2010-06-12 00:00:00 | 2010-06-06 00:00:00 |      958 | D        |
| drew44       | 3     | 2010-06-12 00:00:00 | 2010-06-06 00:00:00 |      959 | D        |
| mauree38     | 4     | 2010-06-08 00:00:00 | 2010-06-06 00:00:00 |      960 | E1       |
| vickil05     | 3     | 2010-06-14 00:00:00 | 2010-06-07 00:00:00 |      962 | E2       |
| vickil05     | 3     | 2010-06-21 00:00:00 | 2010-06-07 00:00:00 |      963 | E2       |
| vickil05     | 3     | 2010-06-28 00:00:00 | 2010-06-07 00:00:00 |      964 | E2       |
| drew44       | 1     | 2010-06-09 00:00:00 | 2010-06-07 00:00:00 |      965 | D        |
| mauree38     | 1     | 2010-06-09 00:00:00 | 2010-06-08 00:00:00 |      966 | E1       |
| mauree38     | 2     | 2010-06-09 00:00:00 | 2010-06-08 00:00:00 |      967 | E1       |
| robc03       | 2     | 2010-06-13 00:00:00 | 2010-06-08 00:00:00 |      968 | E2       |
| robc03       | 3     | 2010-06-13 00:00:00 | 2010-06-08 00:00:00 |      969 | E2       |
| dave11       | 2     | 2010-06-13 00:00:00 | 2010-06-09 00:00:00 |      971 | D        |
| dave11       | 3     | 2010-06-13 00:00:00 | 2010-06-09 00:00:00 |      972 | D        |
| dave11       | 3     | 2010-06-21 00:00:00 | 2010-06-09 00:00:00 |      973 | D        |
| dave11       | 3     | 2010-06-14 00:00:00 | 2010-06-09 00:00:00 |      974 | D        |
| jenn10       | 3     | 2010-06-13 00:00:00 | 2010-06-10 00:00:00 |      975 | E1       |
| dennisb01    | 3     | 2010-06-14 00:00:00 | 2010-06-12 00:00:00 |      978 | E1       |
| debbiew9     | 4     | 2010-06-18 00:00:00 | 2010-06-14 00:00:00 |      979 | E1       |
| debbiew9     | 1     | 2010-06-19 00:00:00 | 2010-06-14 00:00:00 |      980 | E1       |
| debbiew9     | 2     | 2010-06-19 00:00:00 | 2010-06-14 00:00:00 |      981 | E1       |
| drew44       | 4     | 2010-06-18 00:00:00 | 2010-06-14 00:00:00 |      982 | D        |
| drew44       | 1     | 2010-06-19 00:00:00 | 2010-06-14 00:00:00 |      983 | D        |
| drew44       | 2     | 2010-06-19 00:00:00 | 2010-06-14 00:00:00 |      984 | D        |
| robc03       | 3     | 2010-06-20 00:00:00 | 2010-06-16 00:00:00 |      985 | E2       |
| dennisb01    | 3     | 2010-06-20 00:00:00 | 2010-06-18 00:00:00 |      986 | E1       |
| kristinh40   | 1     | 2010-06-20 00:00:00 | 2010-06-19 00:00:00 |      987 | E1       |
| christinek29 | 4     | 2010-06-20 00:00:00 | 2010-06-19 00:00:00 |      998 | E2       |
| christinek29 | 3     | 2010-06-20 00:00:00 | 2010-06-19 00:00:00 |      997 | D        |
| christinek29 | 2     | 2010-06-20 00:00:00 | 2010-06-19 00:00:00 |      996 | E2       |
| christinek29 | 1     | 2010-06-20 00:00:00 | 2010-06-19 00:00:00 |      995 | E2       |
| kristinh40   | 1     | 2010-06-19 00:00:00 | 2010-06-19 00:00:00 |      992 | E2       |
| kristinh40   | 2     | 2010-06-19 00:00:00 | 2010-06-19 00:00:00 |      993 | E2       |
| kristinh40   | 3     | 2010-06-19 00:00:00 | 2010-06-19 00:00:00 |      994 | E1       |
| dave11       | 4     | 2010-06-20 00:00:00 | 2010-06-19 00:00:00 |      999 | D        |
| dave11       | 1     | 2010-06-20 00:00:00 | 2010-06-19 00:00:00 |     1000 | D        |
| dave11       | 2     | 2010-06-20 00:00:00 | 2010-06-19 00:00:00 |     1001 | D        |
| dave11       | 1     | 2010-06-21 00:00:00 | 2010-06-19 00:00:00 |     1002 | D        |
| dave11       | 1     | 2010-06-17 00:00:00 | 2010-06-19 00:00:00 |     1003 | D        |
| dave11       | 3     | 2010-06-17 00:00:00 | 2010-06-19 00:00:00 |     1004 | D        |
| dave11       | 4     | 2010-06-19 00:00:00 | 2010-06-19 00:00:00 |     1005 | D        |
| rond46       | 2     | 2010-06-20 00:00:00 | 2010-06-20 00:00:00 |     1006 | E1       |
| dennisb01    | 3     | 2010-06-21 00:00:00 | 2010-06-20 00:00:00 |     1007 | E1       |
| drew44       | 4     | 2010-06-22 00:00:00 | 2010-06-21 00:00:00 |     1008 | D        |
| drew44       | 1     | 2010-06-23 00:00:00 | 2010-06-21 00:00:00 |     1009 | D        |
| dave11       | 3     | 2010-06-22 00:00:00 | 2010-06-23 00:00:00 |     1010 | D        |
| dennisb01    | 3     | 2010-06-26 00:00:00 | 2010-06-24 00:00:00 |     1011 | E1       |
| vickil05     | 3     | 2010-06-26 00:00:00 | 2010-06-24 00:00:00 |     1012 | E2       |
| dave11       | 3     | 2010-06-26 00:00:00 | 2010-06-25 00:00:00 |     1014 | D        |
| joant14      | 3     | 2010-07-13 00:00:00 | 2010-06-26 00:00:00 |     1015 | E2       |
| joant14      | 4     | 2010-07-13 00:00:00 | 2010-06-26 00:00:00 |     1016 | E2       |
| joant14      | 1     | 2010-07-14 00:00:00 | 2010-06-26 00:00:00 |     1017 | E2       |
| joant14      | 2     | 2010-07-14 00:00:00 | 2010-06-26 00:00:00 |     1018 | E2       |
| robc03       | 4     | 2010-06-29 00:00:00 | 2010-06-29 00:00:00 |     1019 | E2       |
| drew44       | 4     | 2010-06-29 00:00:00 | 2010-06-29 00:00:00 |     1020 | D        |
| dave11       | 2     | 2010-06-30 00:00:00 | 2010-06-30 00:00:00 |     1021 | D        |
| dave11       | 2     | 2010-07-14 00:00:00 | 2010-06-30 00:00:00 |     1022 | D        |
| patrickc26   | 1     | 2010-07-14 00:00:00 | 2010-07-14 00:00:00 |     1098 | D        |
| dennisb01    | 3     | 2010-07-04 00:00:00 | 2010-06-30 00:00:00 |     1025 | E1       |
| dennisb01    | 3     | 2010-07-13 00:00:00 | 2010-06-30 00:00:00 |     1026 | E1       |
| rond46       | 4     | 2010-07-02 00:00:00 | 2010-06-30 00:00:00 |     1027 | E1       |
| rond46       | 1     | 2010-07-03 00:00:00 | 2010-06-30 00:00:00 |     1028 | E1       |
| rond46       | 2     | 2010-07-03 00:00:00 | 2010-06-30 00:00:00 |     1029 | E1       |
| rond46       | 3     | 2010-07-03 00:00:00 | 2010-06-30 00:00:00 |     1030 | E1       |
| rond46       | 4     | 2010-07-03 00:00:00 | 2010-06-30 00:00:00 |     1031 | E1       |
| rond46       | 1     | 2010-07-04 00:00:00 | 2010-06-30 00:00:00 |     1033 | E1       |
| drew44       | 1     | 2010-07-03 00:00:00 | 2010-07-01 00:00:00 |     1034 | D        |
| drew44       | 2     | 2010-07-03 00:00:00 | 2010-07-01 00:00:00 |     1035 | D        |
| drew44       | 3     | 2010-07-03 00:00:00 | 2010-07-01 00:00:00 |     1036 | D        |
| drew44       | 4     | 2010-07-03 00:00:00 | 2010-07-01 00:00:00 |     1037 | D        |
| patrickc26   | 1     | 2010-07-04 00:00:00 | 2010-07-03 00:00:00 |     1050 | D        |
| carolyn2     | 3     | 2010-07-03 00:00:00 | 2010-07-01 00:00:00 |     1039 | E2       |
| carolyn2     | 2     | 2010-07-03 00:00:00 | 2010-07-01 00:00:00 |     1040 | E2       |
| erint30      | 1     | 2010-07-04 00:00:00 | 2010-07-02 00:00:00 |     1041 | E2       |
| erint30      | 2     | 2010-07-04 00:00:00 | 2010-07-02 00:00:00 |     1042 | E1       |
| erint30      | 3     | 2010-07-04 00:00:00 | 2010-07-02 00:00:00 |     1043 | E2       |
| patrickc26   | 3     | 2010-07-04 00:00:00 | 2010-07-02 00:00:00 |     1044 | D        |
| patrickc26   | 2     | 2010-07-04 00:00:00 | 2010-07-02 00:00:00 |     1045 | D        |
| dave11       | 4     | 2010-07-02 00:00:00 | 2010-07-02 00:00:00 |     1046 | D        |
| drew44       | 4     | 2010-07-02 00:00:00 | 2010-07-02 00:00:00 |     1047 | E2       |
| drew44       | 2     | 2010-07-04 00:00:00 | 2010-07-04 00:00:00 |     1051 | E2       |
| erint30      | 1     | 2010-07-10 00:00:00 | 2010-07-06 00:00:00 |     1052 | E1       |
| erint30      | 2     | 2010-07-10 00:00:00 | 2010-07-06 00:00:00 |     1053 | E1       |
| erint30      | 3     | 2010-07-10 00:00:00 | 2010-07-06 00:00:00 |     1054 | E1       |
| erint30      | 4     | 2010-07-10 00:00:00 | 2010-07-06 00:00:00 |     1055 | E1       |
| erint30      | 1     | 2010-07-11 00:00:00 | 2010-07-06 00:00:00 |     1056 | E1       |
| erint30      | 2     | 2010-07-11 00:00:00 | 2010-07-06 00:00:00 |     1057 | E1       |
| erint30      | 3     | 2010-07-11 00:00:00 | 2010-07-06 00:00:00 |     1058 | E1       |
| dave11       | 4     | 2010-07-10 00:00:00 | 2010-07-07 00:00:00 |     1069 | D        |
| dave11       | 3     | 2010-07-10 00:00:00 | 2010-07-07 00:00:00 |     1068 | D        |
| dave11       | 2     | 2010-07-10 00:00:00 | 2010-07-07 00:00:00 |     1067 | D        |
| dave11       | 1     | 2010-07-10 00:00:00 | 2010-07-07 00:00:00 |     1066 | D        |
| dave11       | 2     | 2010-07-11 00:00:00 | 2010-07-07 00:00:00 |     1071 | D        |
| dave11       | 1     | 2010-07-11 00:00:00 | 2010-07-07 00:00:00 |     1070 | D        |
| dave11       | 3     | 2010-07-11 00:00:00 | 2010-07-07 00:00:00 |     1072 | D        |
| patrickc26   | 1     | 2010-07-10 00:00:00 | 2010-07-07 00:00:00 |     1073 | E2       |
| patrickc26   | 2     | 2010-07-10 00:00:00 | 2010-07-07 00:00:00 |     1074 | E2       |
| patrickc26   | 3     | 2010-07-10 00:00:00 | 2010-07-07 00:00:00 |     1075 | E2       |
| patrickc26   | 4     | 2010-07-10 00:00:00 | 2010-07-07 00:00:00 |     1076 | E2       |
| patrickc26   | 1     | 2010-07-11 00:00:00 | 2010-07-07 00:00:00 |     1077 | E2       |
| patrickc26   | 2     | 2010-07-11 00:00:00 | 2010-07-07 00:00:00 |     1078 | E2       |
| patrickc26   | 3     | 2010-07-11 00:00:00 | 2010-07-07 00:00:00 |     1079 | E2       |
| erint30      | 4     | 2010-07-09 00:00:00 | 2010-07-09 00:00:00 |     1080 | E1       |
| erint30      | 4     | 2010-07-13 00:00:00 | 2010-07-09 00:00:00 |     1081 | E1       |
| patrickc26   | 4     | 2010-07-09 00:00:00 | 2010-07-09 00:00:00 |     1082 | D        |
| patrickc26   | 4     | 2010-07-13 00:00:00 | 2010-07-09 00:00:00 |     1083 | D        |
| vickil05     | 3     | 2010-07-16 00:00:00 | 2010-07-09 00:00:00 |     1084 | E2       |
| dominicw18   | 4     | 2010-07-12 00:00:00 | 2010-07-11 00:00:00 |     1085 | E2       |
| paulb31      | 1     | 2010-07-13 00:00:00 | 2010-07-12 00:00:00 |     1086 | D        |
| paulb31      | 1     | 2010-07-15 00:00:00 | 2010-07-12 00:00:00 |     1087 | D        |
| paulb31      | 1     | 2010-07-16 00:00:00 | 2010-07-12 00:00:00 |     1088 | D        |
| paulb31      | 3     | 2010-07-13 00:00:00 | 2010-07-12 00:00:00 |     1090 | D        |
| debbiew9     | 4     | 2010-07-16 00:00:00 | 2010-07-13 00:00:00 |     1091 | E1       |
| debbiew9     | 1     | 2010-07-17 00:00:00 | 2010-07-13 00:00:00 |     1092 | E1       |
| debbiew9     | 2     | 2010-07-17 00:00:00 | 2010-07-13 00:00:00 |     1093 | E1       |
| erint30      | 1     | 2010-07-14 00:00:00 | 2010-07-13 00:00:00 |     1094 | E1       |
| erint30      | 2     | 2010-07-14 00:00:00 | 2010-07-13 00:00:00 |     1095 | E1       |
| chadb16      | 1     | 2010-07-17 00:00:00 | 2010-07-13 00:00:00 |     1096 | E2       |
| chadb16      | 2     | 2010-07-17 00:00:00 | 2010-07-13 00:00:00 |     1097 | E2       |
| rond46       | 4     | 2010-07-14 00:00:00 | 2010-07-14 00:00:00 |     1099 | E1       |
| rond46       | 1     | 2010-07-15 00:00:00 | 2010-07-14 00:00:00 |     1100 | E1       |
| dennisb01    | 3     | 2010-07-17 00:00:00 | 2010-07-15 00:00:00 |     1101 | E1       |
